dataset,type,idx,sent_idx,text,label_id
ViHSD,train,15564,0,@username,0
ViHSD,train,15565,0,T đọc xong mà t tức á !!!,0
ViHSD,train,15566,0,ai khịa thầy là chetme đó nha,0
ViHSD,train,15567,0,Tuyệt vời abe 😘,0
ViHSD,train,15568,0,Sang VN thành cái l cat khong ... 🙈 🙈 🙈,1
ViHSD,train,15569,0,Ăn điêu nói hớt quen .,1
ViHSD,train,15570,0,"Không phải năng khiếu bạn ơi , cái bài này mấy ông ấy đi nhuyễn hết cả rồi còn đâu , dân còn lạ gì :))",2
ViHSD,train,15571,0,ib giá,0
ViHSD,train,15572,0,bên kia nó k cho vào viện hay xét nghiệm gì đâu,0
ViHSD,train,15573,0,@username éo chết vì dịch chết vì nổ đt 🤣 🤣 🤣 🤣 🤣 🤣,1
ViHSD,train,15574,0,cười vãi l :))))),0
ViHSD,train,15575,0,@username vn có cấm nhập cảnh đâu Vấn đề là khai báo và sau khi nhập cảnh thì đi cách ly ngay .,0
ViHSD,train,15576,0,"Tao thấy mày giống sát chết đang ngồi quán , con quỷ ơi",2
ViHSD,train,15577,0,"khi non nước thanh bình , ta sẽ dệt mộng yêu đương ...",0
ViHSD,train,15578,0,@username c ơi cẩn thận nè,0
ViHSD,train,15579,0,"Mấy con cá đàn áp dân , từ dân mà ra , đc chính phủ trả tiền và trao quyền lực để quay lại đàn áp dân",2
ViHSD,train,15580,0,"Giai điệu tạm nghe nhưng lời chẳng có ý nghĩa , câu trước câu sau k liên quan , mv khó hiểu .",0
ViHSD,train,15581,0,đoán xem haha,0
ViHSD,train,15582,0,Ở Việt nam là ra Cailozcatkhong roii đó,1
ViHSD,train,15583,0,Game mới à,0
ViHSD,train,15584,0,Dc lắm con gái về già cô cho con 5 cây vàng :v,0
ViHSD,train,15585,0,Đi vài bữa rã họng rồi lại lết về thôi mà loại mất dậy ...,1
ViHSD,train,15586,0,chị hiếu thiệt tình mà gặp bạn vậy,0
ViHSD,train,15587,0,Xím chút thì còn 6 miếng đất 😌,0
ViHSD,train,15588,0,@username -icm ca sĩ ??,0
ViHSD,train,15589,0,dou ma thầy,2
ViHSD,train,15590,0,Đcm cmt tục vkl 😂 😂 .,1
ViHSD,train,15591,0,"chửi có phong cách , chửi văn hoa , chửi tế nhị vkl :))",0
ViHSD,train,15592,0,@username là sao bạn,0
ViHSD,train,15593,0,"@username , Ủa cứt 🐕 ‍ 🦺 vàng 👈 mới biết đó nghen 🖕",1
ViHSD,train,15594,0,Kiểu như chúng thách thức : tao kí tao xài đấy ai ý kiến lên phường !,0
ViHSD,train,15595,0,Nghiệp nặng quá,0
ViHSD,train,15596,0,Ông này kiểu đéo sợ chết mà,0
ViHSD,train,15597,0,Ng bố của năm,0
ViHSD,train,15598,0,Ở nghệ an Mưa sml mấy ngày liền Chơi nhỡi gì nựa,0
ViHSD,train,15599,0,Sợ vl đi lấy le vs gái chịu,1
ViHSD,train,15600,0,Cực kì thuyết phục 😆 🤣,0
ViHSD,train,15601,0,Chị ba vàng ngọc có cây đinh mọc giữa dái :)),2
ViHSD,train,15602,0,Nhiều người nỗ lực từ lúc đầu thai nên sinh ra đã ở vạch đích 😂 😂 😂,0
ViHSD,train,15603,0,Thôi ăn lol rồi thầy ạ 🤦 ‍ ♂ ️,2
ViHSD,train,15604,0,thầy @username,0
ViHSD,train,15605,0,@username sao nào hơ nì ?,0
ViHSD,train,15606,0,Trượt 1 cái xác định,0
ViHSD,train,15607,0,Cô ba để thương quá,0
ViHSD,train,15608,0,Anh sấy tơi đất lắm rồi các em máy nước vào rồi bừa đi để cấy,0
ViHSD,train,15609,0,@username icedolce nói j cũng đúng,0
ViHSD,train,15610,0,@username trend chụp hình mới nàk cục cưng Haha ...,0
ViHSD,train,15611,0,Thôi toang rồi 🤦,0
ViHSD,train,15612,0,Duoc tien minh hieu con đy me,1
ViHSD,train,15613,0,nha` bao viec,0
ViHSD,train,15614,0,"Chị ba nói cai gì chị bà củng có , z chị ba có con cu hok , con có con cu nè",2
ViHSD,train,15615,0,3166:20:00,0
ViHSD,train,15616,0,@username Hay bây giờ tôi với bạn đi làm ở cty này rồi nghỉ nhưng vẫn nhận tiền nhỉ :)),0
ViHSD,train,15617,0,Được luôn bố chồng ạ ❤ ️,0
ViHSD,train,15618,0,những đêm như thế,0
ViHSD,train,15619,0,@username chữa k phải chửa,0
ViHSD,train,15620,0,Thầy địt mẹ giả tạo vl =)),2
ViHSD,train,15621,0,Người ta có chồng có con thơ dại .,0
ViHSD,train,15622,0,@username :)) núp vcl,0
ViHSD,train,15623,0,Thay co bo quan áo mac hoai,0
ViHSD,train,15624,0,Thần kì anh ưiii,0
ViHSD,train,15625,0,@username bạn gì đó ơiiii .,0
ViHSD,train,15625,1,Fan của @username là có lỗi à b .,0
ViHSD,train,15625,2,@username nói rõ giúp mình thế nào là làm trò câu view đc ko ạ .,0
ViHSD,train,15625,3,Thế bạn ko biết công ty đầu quân cho anh hiện tại là ai rồi .,0
ViHSD,train,15625,4,Dễ gì a đang giỏi thế mà mẹ con thằng @username lại làm trò để anh đi .,0
ViHSD,train,15625,5,Suy nghĩ chín chắn lên b oiiii,0
ViHSD,train,15626,0,Những thằng luôn bảo ko quan tâm chính trị thì đây ...,2
ViHSD,train,15626,1,cái này là chính trị đấy ...,2
ViHSD,train,15626,2,có bệnh thì chữa bệnh giả ...,2
ViHSD,train,15626,3,ôm bệnh về người ...,2
ViHSD,train,15626,4,rồi lúc phát bệnh nặng thì chúng nó đổ lỗi sao ko đi xét nghiệm sớm ..,2
ViHSD,train,15626,5,giai đoạn cuối r ....,2
ViHSD,train,15626,6,gia đình fai nhọc công chăm sóc ...,2
ViHSD,train,15626,7,đôi khi fai bán nhà mua thuốc chữa trị r lại fai uống thuốc giả ...,2
ViHSD,train,15626,8,để rồi ....,2
ViHSD,train,15626,9,haizz ...,2
ViHSD,train,15626,10,tụi mày là quân giết người ...,2
ViHSD,train,15627,0,Ban gai quoc dan dang thay do o nha minh nhe :3,0
ViHSD,train,15628,0,Cực kì thuyết phục :))),0
ViHSD,train,15629,0,Chăm học mới là cháu cô @username nha :)),0
ViHSD,train,15630,0,@username,0
ViHSD,train,15631,0,E cũng chúc anh chị vs bé tùng có một tuần mới thật là vui vẻ,0
ViHSD,train,15632,0,"cầu anh @username không bịnh , nhưng mong muốn ngu kỉ và trần nhật gió dịch covit 19 nặng à nha để bolsa được sạch ..... he he he",0
ViHSD,train,15633,0,Link full cho anh em đây nha,0
ViHSD,train,15634,0,"Số đen phát đến đấy hết kẹo thông cảm lần sau sẽ đến lượt Đường sữa phát từ trên phát xuống , quốc xẻng phát từ dưới phát lên .",0
ViHSD,train,15635,0,@username nghe đồn năm nay chán,0
ViHSD,train,15636,0,Vâng trách nhiệm của nhà nc là thảm họa 3 tháng mới dám công bố nn,0
ViHSD,train,15637,0,Like hộ e avt ạ,0
ViHSD,train,15638,0,"200 tỷ này , tao mà là nhà nước , tao đem tao nghiên cứu xe chạy = gas hoặc solar xog tao mở nhà mày rồi cho công nhân vô làm ~ .",0
ViHSD,train,15638,1,~ vậy mỗi tháng công nhân gửi về quê đc ít nhất 4triệu :)) vẫn hơn thằng ad rồi :v,0
ViHSD,train,15639,0,Sàm lồn,1
ViHSD,train,15640,0,Chỉ mong chị @username nhanh khỏi bệnh để sớm nhận hình phạt của pháp luật 🙂,0
ViHSD,train,15641,0,😊,0
ViHSD,train,15642,0,Hôm nay em bỏ hết liêm sỉ ra xin like avt =)),0
ViHSD,train,15643,0,Cái thằng BD lộn kiếp nỗ banh nhà lòng,2
ViHSD,train,15644,0,Học sinh nam định lúc này :,0
ViHSD,train,15645,0,Quá hay cho mấy anh Hàn Quốc,0
ViHSD,train,15646,0,Nghe nhạc kute ý,0
ViHSD,train,15647,0,@username dmm,2
ViHSD,train,15648,0,"Nhà Tt vũ trụ @username 3 đời cố vấn TT Mỹ , nước Mỹ bi đại dịch sau ko thấy cố vấn tt @username đối phó virus corona",0
ViHSD,train,15649,0,cũng ko quan tấm lắm tại méo có tiền :v,0
ViHSD,train,15650,0,@username chán ha 😜,0
ViHSD,train,15651,0,Chưa đc vạ má đax sưng,0
ViHSD,train,15652,0,"Vâng @username , @username là hư cấu của lão @username bịa ra .",0
ViHSD,train,15653,0,chào mừng các b đến với Thiên Đường <3 <3,0
ViHSD,train,15654,0,Buồn của anh tôi,0
ViHSD,train,15655,0,Xàm quá,1
ViHSD,train,15656,0,"Anh im mẹ cái mồm đi , hôm deo nào chả lí do :)",0
ViHSD,train,15657,0,Sản phẩm vs tiểu tiểu ak abe,0
ViHSD,train,15658,0,nghe hok có zui,0
ViHSD,train,15659,0,Ha ha ! 🤣,0
ViHSD,train,15660,0,@username hóng,0
ViHSD,train,15661,0,Hy vọng e bình an :(,0
ViHSD,train,15662,0,Đúng rồi 🤣 🤣 🤣,0
ViHSD,train,15663,0,nhiều thằng chửi mình .. dọa oánh mình mai mình cũng đi kiện xem kiếm được tý gì k ? 😂 😂,0
ViHSD,train,15664,0,@username tag ai đó đi mn ơiiii hihi,0
ViHSD,train,15665,0,Bác mạnh khỏe nhé bác,0
ViHSD,train,15666,0,Đời đôi khi nó vãi lồn lắm các ông ạ :(,1
ViHSD,train,15667,0,@usernamei @usernameu ngủ mẹ m đi,1
ViHSD,train,15668,0,@username chỉ xem có tốt thật không thôi mà 😂,0
ViHSD,train,15669,0,Nhà phát hành phim :,0
ViHSD,train,15670,0,Bế tắc quá :((,0
ViHSD,train,15671,0,Không được đẹp mà kệ zạy 🤣,0
ViHSD,train,15672,0,mơ ước dc đi DN chơi mà thấy đắt vầy nên khỏi đi luôn du lịch thái hay cam nghe có lí hơn :),0
ViHSD,train,15673,0,Đào phát nữa .,0
ViHSD,train,15674,0,@username đọc đi cho đỡ buồn :)),0
ViHSD,train,15675,0,@username ăn bưởi k,0
ViHSD,train,15676,0,Bớt bớt đi,0
ViHSD,train,15677,0,@username,0
ViHSD,train,15678,0,vào vietnamfootball mà xem,0
ViHSD,train,15679,0,Phải có người như add thì xã hội mới phát triển dc nhưng add thì tù tám đời luôn he he ...,0
ViHSD,train,15680,0,"Vui thôi : putnam : đừng vui quá <(\"") Em thề em thích câu này rồi đấy , Thềềềềề ~ !!!!",0
ViHSD,train,15681,0,hh,0
ViHSD,train,15682,0,@username đời thằng cầu thủ ở VN mà xuống phong độ là coi như ăn lz Kkkk,1
ViHSD,train,15683,0,"Cô chú cũng chúc @username và "" Ông già của @username "" cuối tuần vui vẻ ! <3",0
ViHSD,train,15684,0,@username vẫn cứ là ok :))),0
ViHSD,train,15685,0,Emm @username Hót lắm đấy 😂 😂,0
ViHSD,train,15686,0,Style quần lả lơi =))),0
ViHSD,train,15687,0,Thời nay biết mặt không biết lòng thôi thì cứ để xem cho kĩ hẳn nói,0
ViHSD,train,15688,0,Em chui qua ..... roi em hoi han ...,0
ViHSD,train,15689,0,Hít hà,0
ViHSD,train,15690,0,@username HN rồi á,0
ViHSD,train,15691,0,🙏,0
ViHSD,train,15692,0,Du học sinh Úc pewpew,0
ViHSD,train,15693,0,mai đến mua khô gà có dc chụp ảnh cùng thầy k ạ 🤣,0
ViHSD,train,15694,0,Bạn nhớ lì xì !!!,0
ViHSD,train,15695,0,Anh @username nói mẹ @username hát túp lều tranh đi,0
ViHSD,train,15696,0,@username lại là từ sơn bắc ninh,0
ViHSD,train,15697,0,"hôm qua đang cảm thấy ko có ảnh làm hình nền :)) thôi ai edit thì cho em mượn em làm hình nền nhé , many thanks :))",0
ViHSD,train,15698,0,anh @username ơi còn ông ngô kỷ thì sao anh,0
ViHSD,train,15699,0,Bắt trend hơi trễ nha :))),0
ViHSD,train,15700,0,👍 👏,0
ViHSD,train,15701,0,1 phò cho hay,2
ViHSD,train,15702,0,@usernamey thị chịu =))),0
ViHSD,train,15703,0,Lốp là m đấy,0
ViHSD,train,15704,0,tộc caaaa,0
ViHSD,train,15705,0,Má ba vàng ngọc quá,0
ViHSD,train,15706,0,@username cay không chiiii,0
ViHSD,train,15707,0,anh ba đi để lại mohamed sela ở nhà,0
ViHSD,train,15708,0,tay cô gái to vl =)),1
ViHSD,train,15709,0,@username Ủn :))))) chắc ai đó sẽ cần 🤣 🤣 🤣,0
ViHSD,train,15710,0,nghe giọng k hay bằng trước Đề nghị bác độ để giọng cute khác đi .,0
ViHSD,train,15711,0,em tú ánh sáng :))),0
ViHSD,train,15712,0,Đường tăng luôn miệng nói anh là yêu quái nhưng đâu biết rằng anh là yêu em .,0
ViHSD,train,15713,0,@username ạ tui bị bạn lừa rồi 😂 😂,0
ViHSD,train,15714,0,Từ mùng 2 đến giờ chị này có thể đi tiếp súc khá nhiều người rồi chết .. bây giờ ai việt nam về nước phải cách ly 14ngày thôi,0
ViHSD,train,15715,0,@username em cũng sợ quá cô cho em ôm cho đỡ sợ được không ạ 😢 😢 😢,0
ViHSD,train,15716,0,@username xem ở đây chuẩn nè bạn,0
ViHSD,train,15717,0,@username trend hình cánh hoa nha m,0
ViHSD,train,15718,0,@username chán chả muốn nói,0
ViHSD,train,15719,0,Mọe,1
ViHSD,train,15720,0,"@username Yes , bài này nghe không bắt tay lắm .",0
ViHSD,train,15720,1,Không hay như những bài hát trước còn hợp tác với Cây ATM .,0
ViHSD,train,15720,2,"Nhưng từ từ rồi cũng hay dần lên thôi , miền tây thật thà chất phát nên t mỗi này cày 5 view cho J",0
ViHSD,train,15721,0,Kiều bào ở usa thật may mắn khi có được ông trần cọp để giải trí !!!,0
ViHSD,train,15722,0,Huyền thoại @username,0
ViHSD,train,15723,0,@username @username @username đỡ 1 khoản,0
ViHSD,train,15724,0,Minh hiếu đẹp xuất sắc xứng đáng hoa hậu quí bà khuôn măt đẹp phúc hậu mc đẹp trai miệng cười duyên quá đi .,0
ViHSD,train,15725,0,@username,0
ViHSD,train,15726,0,Ngộ nghĩnh nhỉ 🙂,0
ViHSD,train,15727,0,Con gà tại sao không phải là anh @username mà là @username =)),0
ViHSD,train,15728,0,"công danh @username nhiều đảng văn minh thế dịch chết nhiều , mà sao mày chuâ mắc phải kkk",0
ViHSD,train,15729,0,Ủa sao chửi nhau căng thế,0
ViHSD,train,15730,0,@username chỉ mong sẽ có bất ngờ khác,0
ViHSD,train,15731,0,@username Thô nhưng thật 😂 😂,0
ViHSD,train,15732,0,Xã hội cong vòng,1
ViHSD,train,15733,0,Dân InDo m chọc mù,2
ViHSD,train,15734,0,Thầy làm em xúc động qua ',0
ViHSD,train,15735,0,Mấy đứa Haters thế nào củng bảo ghép =))),0
ViHSD,train,15736,0,Thời xưa thầy có chơi bờ chơi bụi không vậy,0
ViHSD,train,15737,0,Em là fan của cô @username nên luôn dõi theo cô bác ạ 😁 😁 😁 😁,0
ViHSD,train,15738,0,Ông @username mà làm giám khảo chương trình thách thức danh hài thì người chơi ăn cám hết Nhịn cười giỏi vãi .,0
ViHSD,train,15739,0,Dành cho ae nào muốn test zô lấy link tải bản china,0
ViHSD,train,15740,0,@username trong khi cô trong clip chỉ đi con xe hơi 600 mấy chục triệu và là 1 trong những thành viên đa cấp chứ k giàu cái cm j,1
ViHSD,train,15741,0,"Anh ơi khỏi xin lỗi , em đổi bỉm lấy dao của anh nè !!",0
ViHSD,train,15742,0,mốt a kể chuyện này cho @username nó nghe để nó cx biết dc triết lý giống ba nó 😂 😂 😂 👍 🏿,0
ViHSD,train,15743,0,IQ người tau,0
ViHSD,train,15744,0,"đéo chấp loại này vì nói gì nó cũng vậy thôi , ae kệ nó đi , chắc nó là bảo vệ ở đó đó :))",1
ViHSD,train,15745,0,"Nghe cụ @username nói người VN có thêm dũng khi để chống lạt bọn mọi Tàu tham tàn , bất lương , nham hiểm .",0
ViHSD,train,15746,0,Bê đê hả ??,0
ViHSD,train,15747,0,@username không có ý gì nhưng cái nào nhìn cũng trẩu vl 😆 😂,1
ViHSD,train,15748,0,Gì ba giào vá hà cho con ít sài đi,0
ViHSD,train,15749,0,Có cái cc cái gì cũng vịn vào khoảng cách :)),1
ViHSD,train,15750,0,@username bay về núi ở ẩn thôi cháu ak 🤧 🤧 🤧,0
ViHSD,train,15751,0,Cực kì là thuyết phục 🙂,0
ViHSD,train,15752,0,Xin vd pro,0
ViHSD,train,15753,0,"Tu cái miệng lại đi , cái miệng mở ra thúi như cái ống cống vậy",1
ViHSD,train,15754,0,@username nc Anh là trời âu chứ là gì 😄,0
ViHSD,train,15755,0,Con linh cá lóc xấu người lại xấu nết chưa ai có cái mồm xấu như con đó,2
ViHSD,train,15756,0,Lỗi không phải tại anh đâu mà là tại mấy anh công an không xích anh được sớm hơn thôi chứ bên vũ hán anh vào lò lâu rồi,2
ViHSD,train,15757,0,Cười vl 😂,0
ViHSD,train,15758,0,@username Con cáo là ai,0
ViHSD,train,15759,0,@username nào qua làm vài ván đi kkk,0
ViHSD,train,15760,0,@username k hay thật mà,0
ViHSD,train,15761,0,Sao bn chuyến bay từ lúc có dịch ở anh đến h k có chuyến nào bị có mỗi chuyến này bị dính dịch,0
ViHSD,train,15762,0,"Chính cái bản chất tiền là trên hết kể cả bán rẻ lương tâm , đạo đức ...",2
ViHSD,train,15762,1,thể loại văn hóa rừng rú không có gì là ngạc nhiên khi đặt chân đến xứ sở lừa .,2
ViHSD,train,15763,0,@username,0
ViHSD,train,15764,0,Xong nó bán nước ta cho trung quốc rồi !,2
ViHSD,train,15765,0,Chị ơi chị giàu quá nhưng em rất khổ chị à em làm vằn vặt cả đờ gần tới ngày theo ông bà mà chưa có ngôi nhà để ở nè chị vậy chị giúp em một số tiền cho em cất nhà được ko chị,0
ViHSD,train,15766,0,@username xin video ông eie,0
ViHSD,train,15767,0,Giờ tính sao :)),0
ViHSD,train,15768,0,Hãnh diện về ng thầy có tâm nhất của năm .,0
ViHSD,train,15769,0,Đáng lẽ nhà nước tong chúng nó ra đảo hết mới phải Mang tiền đi du lịch rồi mang virut báo hại nhà nước,2
ViHSD,train,15770,0,anh @username độ quả đâu ` cho hai bố con đuok quá,0
ViHSD,train,15771,0,@username m phải bảo trọng nha,0
ViHSD,train,15772,0,@username đ hiểu kiểu j luôn :)))),0
ViHSD,train,15773,0,Hí,0
ViHSD,train,15774,0,Ảnh thật đấy dô trang cá nhân mà xem,0
ViHSD,train,15775,0,:))) chiều về ngủ ngoài đường nha thầy,0
ViHSD,train,15776,0,Làng này là căng đét,0
ViHSD,train,15777,0,@username bóng lộn sa đéc,0
ViHSD,train,15778,0,#HỖ_TRỢ_KINH_DOANH_ONLINE,0
ViHSD,train,15779,0,Chịu,0
ViHSD,train,15780,0,Bà này nhiều tiền quá đâm ra điên cmnr,2
ViHSD,train,15781,0,Lương tháng dc có 7-8 triệu =)),0
ViHSD,train,15782,0,Nghe review đã thấy phim nhạt nhẽo rồi :)),0
ViHSD,train,15783,0,Yêu thầy Dấu bé 3,0
ViHSD,train,15784,0,Tìm bạn gái tại đây nha các chàng trai chưa có người yêu ơi sắp noel rồi eo ơi,0
ViHSD,train,15785,0,@username một học sinh ở thủ lô Hà Lội vừa cho biết ý kiến,0
ViHSD,train,15786,0,@username nào em với @username đi nhớ hú anh nhé Anh đi theo quay clip chứ không có tham gia .,0
ViHSD,train,15787,0,Chào đ/c thiếu tướng @username,0
ViHSD,train,15788,0,Xem chục lần r vẩn cười,0
ViHSD,train,15789,0,Kiểu gì antifan cũng bảo ảnh này là ghép,0
ViHSD,train,15790,0,Fan cô minh hiếu có ở đây không ta,0
ViHSD,train,15791,0,Fan cứng điểm danh,0
ViHSD,train,15792,0,Má bữa giờ tao tưởng ông ba là ng cha mẫu mực,2
ViHSD,train,15793,0,"M thằng dốt nó ko pik đăng tào lao e ak , chứ móng trụ ko đạt dựng trụ nó sập oy , đâu dựng lên thành hình rồi kéo dây , đổ thừa con bò kéo sập trụ .",2
ViHSD,train,15793,1,Đúng là mấy thằng ngu như bò,2
ViHSD,train,15794,0,Gáy thì phải gọi là cực nhanh từ vị trí độ mixi =)))),0
ViHSD,train,15795,0,Giải thưởng danh hài xuất sắc hả thầy,0
ViHSD,train,15796,0,Nghe thì nhuyệt huyết nhưng củng không thuyết phục lắm nha anh =)),0
ViHSD,train,15797,0,@username không cái live chat ở dưới là thật cái live chat ở trong video là fake,0
ViHSD,train,15798,0,Đc vlon b ơi hh,0
ViHSD,train,15799,0,xứ thiên đường cái lol gì cũng hơi tí là phạt,1
ViHSD,train,15800,0,Già rồi còn đéo gì mà ráng nhoai lên chứ địt cụ,2
ViHSD,train,15801,0,"Tạm đình chỉ , chờ cấp phép rồi xey dựng lủ ngu ạ .",2
ViHSD,train,15801,1,Với lại có 1 số hạng mục xây dựng ngoài thiết kế .,2
ViHSD,train,15801,2,Thằng chó nào mạnh miệng bảo dừng xây dựng luôn ko ??,2
ViHSD,train,15802,0,Chắc lại trốn stream hôm nay rồi :v,0
ViHSD,train,15803,0,Theo mình nghĩ là lủng bao mới đúng :v,0
ViHSD,train,15804,0,@username khác giá tiền đó anh :((,0
ViHSD,train,15805,0,@username em có lý do riếng của em nhaaaaa =)))),0
ViHSD,train,15806,0,nghỉ lâu thế thầy :(((,0
ViHSD,train,15807,0,@username o khe^ b oi,0
ViHSD,train,15808,0,Dân Việt Nam se không còn nghe 1001 chuyện Ăn của quan nếu kéo cổ hết bọn việt cộng ra biển lớn làm bữa thịt người cho cá .,2
ViHSD,train,15809,0,"Xem hay mà , cả phim sẽ có 1đoạn mà tim thép cũng phải giật mình",0
ViHSD,train,15810,0,Phạt tù thôi,0
ViHSD,train,15811,0,Cố gắng lên các amh ê,0
ViHSD,train,15812,0,@username,0
ViHSD,train,15813,0,mẹ giờ chuyển tháng sau cạp đất mà ăn hahahaha -)) mà thoo t muốn cầm một cọc để xem cảm giác đại gia nhue thế nào tháng sau t lấy đất t ăn cũng dc -)),0
ViHSD,train,15814,0,Ghi nợ @username,0
ViHSD,train,15815,0,🤣,0
ViHSD,train,15816,0,Ad chứ kh fải add nha a ơi =))),0
ViHSD,train,15817,0,Hi vọng việt nam CON RỒNG CHÁU TIÊN Sớm vượt qua đại dịch này !,0
ViHSD,train,15818,0,phũ thì vãi,0
ViHSD,train,15819,0,@ @username sao ấy,0
ViHSD,train,15820,0,@username ơ thế tôi đọc nhầm sorry 😂 😂,0
ViHSD,train,15821,0,Game j vậy thầy,0
ViHSD,train,15822,0,Trưa coi cười muốn xỉu .... vs ca khúc người tình trên chiến trận,0
ViHSD,train,15823,0,Lát try hard đi abe sẵn kể tụi em nghe luôn dấu bé 3,0
ViHSD,train,15824,0,Team up cực mạnh đến từ ông chủ đầm tôm,0
ViHSD,train,15825,0,Cảm ơn phim nha,0
ViHSD,train,15826,0,oce thầy :33,0
ViHSD,train,15827,0,Nó lại đẹp trai vl ra,0
ViHSD,train,15828,0,Được 95 triệu sud ik ròi sủa tiêpa nhe,0
ViHSD,train,15829,0,Được thầy ơi,0
ViHSD,train,15830,0,@username ý kiến của tụi tao thôi thì thấy không hay thôi mấy bài trước điều được riêng bài này cảm thấy không hay cho lắm =))),0
ViHSD,train,15831,0,"Đúng rồi , toàn bọn rẻ rách , cặn bã , ăn cơm ăn cức của Việt Nam mà mở mồm ra là chửi sằn bậy !!!",2
ViHSD,train,15832,0,@username hóng,0
ViHSD,train,15833,0,@username giống tui ghê,0
ViHSD,train,15834,0,"@username yup , bài này k có ngon như mấy bài trước nhưng @username đang comeback thì mình ủng hộ đã , k bọn đạo sĩ nó làm loạn",0
ViHSD,train,15835,0,Cực kì thuyết phục :)),0
ViHSD,train,15836,0,@username à Tộc Trưởng,0
ViHSD,train,15837,0,@username ai làm chủ đây tất nhiên là mèo :)),0
ViHSD,train,15838,0,Đc anh ơi,0
ViHSD,train,15839,0,má giàu,0
ViHSD,train,15840,0,Xin địa chỉ nộp hồ sơ,0
ViHSD,train,15841,0,@username làm tháng đổi đời đi 😂,0
ViHSD,train,15842,0,Bạn chả có tí hành kinh nào văn hoá cả,2
ViHSD,train,15843,0,nghe đâu anh @username định bùng,0
ViHSD,train,15844,0,Sống nhanh lên nào,0
ViHSD,train,15845,0,Ghép làm chó nha ae,1
ViHSD,train,15846,0,Sợ ma quá à,0
ViHSD,train,15847,0,"mãnh thú nô đùa , đúng là "" gia môn bất hạnh - gia chủ bất lực """,0
ViHSD,train,15848,0,Thiên đường xhcn là đây :v,2
ViHSD,train,15849,0,ơ mất fan cưng r :(,0
ViHSD,train,15850,0,"Đảng quang vinh , @username vĩ đại",0
ViHSD,train,15851,0,Em được làm fan cứng luôn rồi nè ❤ ️ reaction quá hay quá cute coi mấy giờ này quá hợp lí =]]],0
ViHSD,train,15852,0,@username thấy có chữ Đụ =]] Mắt t hoa hay gì ?,1
ViHSD,train,15853,0,@username đúng r mà vẫn cao hơn não bộ của,0
ViHSD,train,15854,0,rách háng như chơi,0
ViHSD,train,15855,0,"Ổn áp lắm chú , chuẩn bị đồ đi hành nghề rồi 😥",0
ViHSD,train,15856,0,"Thắng Ok m chui từ cái lol cho ra nói chuyện như thằng vô học , đmm ai nc vs m nhàu vô đây cắn bậy",2
ViHSD,train,15857,0,abe của tôi,0
ViHSD,train,15858,0,đến cái tầm đấy thì con của nó cũng học cấp 2 rồi anh à :((((,0
ViHSD,train,15859,0,@username thế kphai ng m ns à,0
ViHSD,train,15860,0,rất chi là đẹp trai,0
ViHSD,train,15861,0,Thuyết phục cực kì !,0
ViHSD,train,15862,0,Cô ấy không tìm được người tốt hơn bạn để so sánh thì sao,0
ViHSD,train,15863,0,Tắc đường xuống đi bộ,0
ViHSD,train,15864,0,Đi từ vùng dịch về ko chịu cách ly Đấy là cách bọn giàu sống à ?,0
ViHSD,train,15865,0,@username ảnh cười kg ngam miệng lun,0
ViHSD,train,15866,0,Tức nghiêng là a cũng rất zui nếu dc làm quen với e,0
ViHSD,train,15867,0,@username cũng méo tin đc,1
ViHSD,train,15868,0,Ok chú @username nhé :3,0
ViHSD,train,15869,0,"Đizz mẹ nó giết dân từ từ hết chuyện này đến chuyện khác lũ chó quân ăn cướp chứ đéo phải là quân iu nước , bây h nó còn rước giặc tàu rồi mở đương cho tàu qua giết dân ta cho nhanh , đưa formosa zề giết dân ta bàn chứng cụ thể ai ai cũng thấy",2
ViHSD,train,15870,0,Tạm đc anh ơi 👏,0
ViHSD,train,15871,0,Tết chú độ cứ lì xì mỗi cháu 1 tờ,0
ViHSD,train,15872,0,Mong thay co nhung giao an xin xo de em hoc hoi va ko lam ganh nang cho team nua 😁,0
ViHSD,train,15873,0,@username bé six 😆,0
ViHSD,train,15874,0,Like ' s Boss,0
ViHSD,train,15875,0,Kiểu này bắt đi tù là vừa ở đó còn che tên .,0
ViHSD,train,15876,0,Toang,0
ViHSD,train,15877,0,Nó người Việt nam nó chuoi hết dân tộc vn mình đó chị chuoi nó hết năm nay luôn chị,0
ViHSD,train,15878,0,😢 😢 😢,0
ViHSD,train,15879,0,Cực kì thuyết phục !!,0
ViHSD,train,15880,0,Ae có link xem chưa vào đây gái ngon lắm,1
ViHSD,train,15881,0,Mặt đúng kiểu né kill rồi mà,0
ViHSD,train,15882,0,Ai đi ngang qua vào wall em like avt mới dùm em ạ Em cảm ơn nhiều 😢 🙆 ‍ ♀ ️,0
ViHSD,train,15883,0,@username @username 😂 😂 😂,0
ViHSD,train,15884,0,stream đi anh,0
ViHSD,train,15885,0,May mà được ông làm tóc có tâm Đến tết mái có dài cũng quyết không cắt 🤣,0
ViHSD,train,15886,0,Cô dễ thương quá cô ơi chân thật quá ai lớp du chu cờ mo .,0
ViHSD,train,15887,0,lói kkk,0
ViHSD,train,15888,0,nỡm ạ,0
ViHSD,train,15889,0,Cai nay dong nao mot chut,0
ViHSD,train,15890,0,Tui thích bà này ghê á 😂 dễ thương quá tr 😂 ❤,0
